gl_balance_id,year,month,branch_id,ledger_code,ledger_name,pool_name,amount
GL_InterestIncomeLoans_202510_B003_4100,2025,10,B003,4100,Interest Income - Loans,InterestIncomeLoans,665468.1
GL_InterestIncomeLoans_202510_B004_4100,2025,10,B004,4100,Interest Income - Loans,InterestIncomeLoans,560530.89
GL_InterestIncomeLoans_202510_B005_4100,2025,10,B005,4100,Interest Income - Loans,InterestIncomeLoans,263514.68
GL_InterestIncomeLoans_202510_B006_4100,2025,10,B006,4100,Interest Income - Loans,InterestIncomeLoans,319608.01
GL_InterestIncomeLoans_202510_B007_4100,2025,10,B007,4100,Interest Income - Loans,InterestIncomeLoans,570037.02
GL_InterestIncomeLoans_202510_B008_4100,2025,10,B008,4100,Interest Income - Loans,InterestIncomeLoans,553724.59
GL_InterestIncomeLoans_202510_B009_4100,2025,10,B009,4100,Interest Income - Loans,InterestIncomeLoans,49830.23
GL_InterestIncomeLoans_202510_B010_4100,2025,10,B010,4100,Interest Income - Loans,InterestIncomeLoans,12074.89
GL_InterestIncomeLoans_202510_B011_4100,2025,10,B011,4100,Interest Income - Loans,InterestIncomeLoans,849378.4
GL_InterestIncomeLoans_202510_B012_4100,2025,10,B012,4100,Interest Income - Loans,InterestIncomeLoans,2560890.2
GL_InterestIncomeSecurities_202510_HQ_4200,2025,10,HQ,4200,Interest Income - Securities,InterestIncomeSecurities,1353116.59
GL_InterestIncomeSecurities_202510_B001_4200,2025,10,B001,4200,Interest Income - Securities,InterestIncomeSecurities,24990.26
GL_InterestIncomeSecurities_202510_B002_4200,2025,10,B002,4200,Interest Income - Securities,InterestIncomeSecurities,14108.75
GL_InterestIncomeSecurities_202510_B003_4200,2025,10,B003,4200,Interest Income - Securities,InterestIncomeSecurities,25965.97
GL_InterestIncomeSecurities_202510_B004_4200,2025,10,B004,4200,Interest Income - Securities,InterestIncomeSecurities,60928.13
GL_InterestIncomeSecurities_202510_B005_4200,2025,10,B005,4200,Interest Income - Securities,InterestIncomeSecurities,287910.86
GL_InterestIncomeSecurities_202510_B006_4200,2025,10,B006,4200,Interest Income - Securities,InterestIncomeSecurities,36215.43
GL_InterestIncomeSecurities_202510_B007_4200,2025,10,B007,4200,Interest Income - Securities,InterestIncomeSecurities,42237.96
GL_InterestIncomeSecurities_202510_B008_4200,2025,10,B008,4200,Interest Income - Securities,InterestIncomeSecurities,269873.96
GL_InterestIncomeSecurities_202510_B009_4200,2025,10,B009,4200,Interest Income - Securities,InterestIncomeSecurities,110070.92
GL_InterestIncomeSecurities_202510_B010_4200,2025,10,B010,4200,Interest Income - Securities,InterestIncomeSecurities,9422.23
GL_InterestIncomeSecurities_202510_B011_4200,2025,10,B011,4200,Interest Income - Securities,InterestIncomeSecurities,11927.25
GL_InterestIncomeSecurities_202510_B012_4200,2025,10,B012,4200,Interest Income - Securities,InterestIncomeSecurities,8426.0
GL_InterestExpenseDeposits_202510_HQ_5100,2025,10,HQ,5100,Interest Expense - Deposits,InterestExpenseDeposits,200299.93
GL_InterestExpenseDeposits_202510_B001_5100,2025,10,B001,5100,Interest Expense - Deposits,InterestExpenseDeposits,156912.89
GL_InterestExpenseDeposits_202510_B002_5100,2025,10,B002,5100,Interest Expense - Deposits,InterestExpenseDeposits,123819.12
GL_InterestExpenseDeposits_202510_B003_5100,2025,10,B003,5100,Interest Expense - Deposits,InterestExpenseDeposits,161407.11
GL_InterestExpenseDeposits_202510_B004_5100,2025,10,B004,5100,Interest Expense - Deposits,InterestExpenseDeposits,48618.42
GL_InterestExpenseDeposits_202510_B005_5100,2025,10,B005,5100,Interest Expense - Deposits,InterestExpenseDeposits,2587.73
GL_InterestExpenseDeposits_202510_B006_5100,2025,10,B006,5100,Interest Expense - Deposits,InterestExpenseDeposits,136013.5
GL_InterestExpenseDeposits_202510_B007_5100,2025,10,B007,5100,Interest Expense - Deposits,InterestExpenseDeposits,86600.33
GL_InterestExpenseDeposits_202510_B008_5100,2025,10,B008,5100,Interest Expense - Deposits,InterestExpenseDeposits,252773.52
GL_InterestExpenseDeposits_202510_B009_5100,2025,10,B009,5100,Interest Expense - Deposits,InterestExpenseDeposits,514724.55
GL_InterestExpenseDeposits_202510_B010_5100,2025,10,B010,5100,Interest Expense - Deposits,InterestExpenseDeposits,9896.66
GL_InterestExpenseDeposits_202510_B011_5100,2025,10,B011,5100,Interest Expense - Deposits,InterestExpenseDeposits,4460.17
GL_InterestExpenseDeposits_202510_B012_5100,2025,10,B012,5100,Interest Expense - Deposits,InterestExpenseDeposits,76456.73
GL_InterestExpenseBorrowings_202510_HQ_5200,2025,10,HQ,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,46187.13
GL_InterestExpenseBorrowings_202510_B001_5200,2025,10,B001,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,3425.9
GL_InterestExpenseBorrowings_202510_B002_5200,2025,10,B002,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,7685.76
GL_InterestExpenseBorrowings_202510_B003_5200,2025,10,B003,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,24190.93
GL_InterestExpenseBorrowings_202510_B004_5200,2025,10,B004,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,8567.12
GL_InterestExpenseBorrowings_202510_B005_5200,2025,10,B005,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,21232.99
GL_InterestExpenseBorrowings_202510_B006_5200,2025,10,B006,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,30753.42
GL_InterestExpenseBorrowings_202510_B007_5200,2025,10,B007,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,18528.92
GL_InterestExpenseBorrowings_202510_B008_5200,2025,10,B008,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,4608.57
GL_InterestExpenseBorrowings_202510_B009_5200,2025,10,B009,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,23893.14
GL_InterestExpenseBorrowings_202510_B010_5200,2025,10,B010,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,7128.74
GL_InterestExpenseBorrowings_202510_B011_5200,2025,10,B011,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,47143.96
GL_InterestExpenseBorrowings_202510_B012_5200,2025,10,B012,5200,Interest Expense - Borrowings,InterestExpenseBorrowings,128943.66
GL_ProvisionForCreditLosses_202510_HQ_5300,2025,10,HQ,5300,Provision for Credit Losses,ProvisionForCreditLosses,1853.57
GL_ProvisionForCreditLosses_202510_B001_5300,2025,10,B001,5300,Provision for Credit Losses,ProvisionForCreditLosses,3994.1
GL_ProvisionForCreditLosses_202510_B002_5300,2025,10,B002,5300,Provision for Credit Losses,ProvisionForCreditLosses,27959.21
GL_ProvisionForCreditLosses_202510_B003_5300,2025,10,B003,5300,Provision for Credit Losses,ProvisionForCreditLosses,1192.8
GL_ProvisionForCreditLosses_202510_B004_5300,2025,10,B004,5300,Provision for Credit Losses,ProvisionForCreditLosses,21187.65
GL_ProvisionForCreditLosses_202510_B005_5300,2025,10,B005,5300,Provision for Credit Losses,ProvisionForCreditLosses,29953.96
GL_ProvisionForCreditLosses_202510_B006_5300,2025,10,B006,5300,Provision for Credit Losses,ProvisionForCreditLosses,37880.67
GL_ProvisionForCreditLosses_202510_B007_5300,2025,10,B007,5300,Provision for Credit Losses,ProvisionForCreditLosses,15067.86
GL_ProvisionForCreditLosses_202510_B008_5300,2025,10,B008,5300,Provision for Credit Losses,ProvisionForCreditLosses,15426.92
GL_ProvisionForCreditLosses_202510_B009_5300,2025,10,B009,5300,Provision for Credit Losses,ProvisionForCreditLosses,50034.86
GL_ProvisionForCreditLosses_202510_B010_5300,2025,10,B010,5300,Provision for Credit Losses,ProvisionForCreditLosses,11371.38
GL_ProvisionForCreditLosses_202510_B011_5300,2025,10,B011,5300,Provision for Credit Losses,ProvisionForCreditLosses,28916.37
GL_ProvisionForCreditLosses_202510_B012_5300,2025,10,B012,5300,Provision for Credit Losses,ProvisionForCreditLosses,10734.88
GL_IncomeTaxExpense_202510_HQ_7100,2025,10,HQ,7100,Income Tax Expense,IncomeTaxExpense,440374.53
